label,oracle_cloud_infrastructure_foundations_associate,aws_certified_cloud_practitioner,aws_certified_solutions_architect_-_associate1,aws_cloud_practitioner,mta_security_fundamentals,mta_python,google_cloud_certified_associate_cloud_engineer,mta_java,microsoft_azure_fundamentals,junipernetworksjnciajunosjn0103certifiedassociate,mta49,thub,owl_coder,hero_vired,both,photoshop,unreal_engine,react_js,bootstrap,cloud,python,java_script,express_js,c++,sql,maya,blender,css,c#,c
dxc,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,58,0,0,0,0,0,72,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,63,0,0,0,0,71,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,83,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,83,0,70,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,57,0,0
dxc,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0
dxc,75,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,61,0,68,0,0,0,0,0,0,0,0
dxc,63,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,44,0,0,0,0,33,0,0,0,0,0,0,34
dxc,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,39,0,0,0,0,28,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,11,0,0,1,0,0,0,10,0,0,0,5,0,0,0
dxc,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,21,0,0,18,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0
dxc,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,26,0,0,0
dxc,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,28,0,44,0,0,0,0,0,0
dxc,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,70,0,0,0,67,0,0,0
dxc,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,52,61,0,0,0,0,0,0,0,0,0
dxc,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0
dxc,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,47,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,44,0
dxc,48,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
dxc,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,54,0,0,41,0,0,0,33,0,0,0,21,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,9,0,0,0,0,0,0
dxc,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,0,6,0,0,0,0,0,0,0,0
dxc,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0
dxc,4,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0
dxc,15,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,8,0,0,0,0,0
dxc,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,25,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0
dxc,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,14,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,29,13,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,28,36,0,0,0,0,0,0,0,0
dxc,40,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,25
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,18,0,0
dxc,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,19,0,30,0,0,0,0,16,0
dxc,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,19,0,0,0,0,0,0,0,0,0,0
dxc,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,16,0,13,16,0,0,0,25,0,28,0,43,0,0,0,0,0,0,0,0
dxc,41,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,55,0,0,0,0,0,0
dxc,44,0,0,0,0,47,0,0,0,0,0,0,0,0,0,54,0,0,50,0,0,0,53,0,0,0,38,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,40,0,31,0,31,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,48,49,0,0,0,0,47,54,46,0,0,0,0,0,0,0,0,0
dxc,50,0,0,0,0,48,0,0,0,0,0,43,0,0,0,41,0,0,30,0,0,0,29,0,0,11,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,32,0,0,23,0,0,0,6,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,25
dxc,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,17,0,15,14,0,16,0,0,18,0,0,0,23,0,0,23,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,36,53,0,0,0,0,0,56,0,0,0,0,53,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0
dxc,60,0,0,0,0,0,0,0,0,0,0,50,0,0,0,46,0,0,0,0,0,0,0,0,0,56,0,0,0,0
dxc,55,0,0,0,0,0,0,0,0,0,0,0,71,76,0,0,0,76,0,0,0,0,0,0,0,0,0,73,0,0
dxc,0,0,0,0,0,0,0,0,0,0,80,71,0,0,0,0,63,0,0,0,0,0,0,0,0,0,63,0,0,0
dxc,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,67,66,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
dxc,53,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,51,0,53,0,0,0,38,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,34,47,0,0,0,0,0,56,48,0,0,0,62,72,0,0,0,0,0,0
dxc,82,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
dxc,0,0,0,0,0,0,0,0,0,0,70,0,85,76,0,0,0,0,0,0,0,78,0,0,93,0,0,0,0,0
dxc,80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,58,0,71,0,0,0,0,0,0,0,0,0,57
dxc,68,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,55,0,0,0,0,0,0,0,0,66,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,92,0,0,0,0,0,0,87,0,0
dxc,83,0,0,0,0,76,0,0,0,0,0,0,0,0,0,67,71,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,82,94,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,80,66,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,85,0,0,0,0,74,0,0,0,0,0,0
dxc,0,76,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,89,81,0,0,0,0,77,0,0,0,0,0,0
dxc,90,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,91,82,0,69,70,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,80,79,0,0,0,0,0,0,0,76,0,0,0,0,0,0,84,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,67,0,74,0,0,0,0,0,0
dxc,0,59,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,45,37,0,0,0,0,0,0,0,0,0
dxc,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,52,0,0,0,0,0,63,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,63,54,0,0,0,0,44,0,0,0,0,0,0
dxc,53,59,0,53,0,39,0,0,0,0,0,41,0,0,0,0,0,0,0,29,17,0,0,0,0,0,0,0,0,6
dxc,0,9,0,19,0,37,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,55,0,0,62,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
dxc,0,51,0,0,0,0,0,38,0,0,0,0,28,0,0,22,0,0,0,0,0,0,0,0,0,31,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,0
dxc,18,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,21,21,12,0,16,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,32,0,0,29,0,0,0,24,0,0,31,0,0,0,0
dxc,38,28,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,31,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,24,0,0,0,0,29,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,43,0,0,0,29,0,0,0,0,0,43,0,0,0,38,0,0,51,0,0,0,0,0
dxc,0,40,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,44,0,40,0,0,0,0,0,0,0,0
dxc,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,6,0,0,0,0,0
dxc,0,0,0,0,0,8,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
dxc,0,26,0,0,0,27,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,27,0,0,0,0,0,0,0,0,0,41,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,41,0,30,0,0,0,0,0,0,0,0
dxc,0,22,0,23,0,0,0,0,0,0,0,33,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
dxc,29,46,0,0,0,40,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,35,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,58,0,0,0,0,0,46
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,42,39,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,50,0,58,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,65,59,0,0,0,0,48,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,47,0,0,0,0,52,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,33,0,0,0,32,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,37,0,49,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,56,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,82,0,0,0,0,0,0,0,0,0,94,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,93,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0
dxc,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,79,75,66,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,77,0,60,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
dxc,0,64,0,0,0,0,0,0,0,0,0,67,0,0,0,0,54,0,0,0,0,0,0,0,0,42,29,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,54,0,62,0,0,0,0,67,0
dxc,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,0,0,0,0,20,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,51,0,0,34,0,0,0,22,0,0,0,26,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,46,53,65,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,69,0,0,0,57,0,0,0,45,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,43,33,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,44,49,0,0,0,0,0,63,0,0,0,59,0,0,73,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,86,94,93,0,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,83,74,0,84,74,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,84,88,0,0,0,0,0,0,0,0,0,0,94
dxc,0,85,0,0,0,0,0,0,0,0,0,91,85,0,0,0,0,0,77,0,0,0,94,0,0,84,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,58,0,0,0,0,0,0,0,0,49,36,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,47,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0
dxc,31,43,0,59,0,0,0,0,0,0,0,56,52,0,0,65,0,0,0,0,0,0,0,0,0,65,60,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,24,0,0,0,25,0,0,0
dxc,20,21,0,0,0,9,0,0,0,0,0,16,0,0,0,13,0,0,21,0,0,0,9,0,0,22,0,0,0,0
dxc,29,0,0,0,0,39,0,0,0,0,0,53,0,0,0,0,0,0,0,0,61,0,50,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,52,0,0,0
dxc,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,44,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,83,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,68,0,0,0,75,0,0,0,0,0,0,0
dxc,79,0,0,0,0,0,0,0,0,0,0,71,53,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
dxc,61,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
dxc,68,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
dxc,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,79,76,0,58,0,0,0,43,0,0,0,0,0,0,0
dxc,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
dxc,50,48,0,59,0,0,0,0,0,0,0,57,0,0,0,0,58,0,0,0,0,0,0,0,0,44,0,0,0,0
dxc,50,0,0,0,45,61,0,0,0,0,0,62,0,0,0,0,0,0,53,63,0,0,0,57,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,59,68,71,74,0,0,0,80,0,0,93,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,81,73,0,0,0,0,0,79,0,0,0,0,0,71,0,0,78,0,0
dxc,0,0,0,0,0,93,0,0,0,0,0,79,0,0,0,0,0,82,82,0,0,0,0,88,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,92,0,0,82,0,0,0,0,0,0,0,0
dxc,91,79,0,0,0,0,0,0,0,0,0,74,82,0,0,0,0,0,0,95,95,0,0,0,0,0,0,79,0,0
dxc,0,0,0,0,0,84,0,0,0,0,0,87,94,95,0,0,0,0,0,93,83,81,0,0,0,0,0,0,0,0
dxc,73,65,0,53,0,0,0,0,0,0,0,57,46,0,0,0,0,0,64,0,0,0,0,47,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,40,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,51,0,47,0,0,0,0,0
dxc,39,0,0,0,0,42,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,15,0,0
dxc,0,28,0,32,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,27,0,24,0,0,0,0,0,0,24,24
dxc,29,0,0,0,0,0,0,0,0,0,0,32,41,48,0,0,0,54,44,0,0,0,0,33,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,30,21,0,0,14,0,12,0,0,0,13,0,0,0,0,0,0,0
dxc,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,23,0,0,15,0,0,0,0,0,0
dxc,10,0,0,0,0,7,0,0,0,0,0,17,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
dxc,25,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,14,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,27,0,0,0,0,0,14,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,42,0,0,0,0,0,0,0,0,50,62,0,0,0
dxc,79,0,0,0,0,0,83,0,0,0,0,81,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,80,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,89,78,0,0,0,0,0,0,0,0,90,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,74,62,51,0,62,0,0,0,0,0,0,0
dxc,0,58,0,72,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,90,90,0
dxc,0,91,0,87,0,0,90,0,0,0,0,0,0,0,0,0,0,0,87,76,77,69,0,82,0,0,0,0,0,0
dxc,0,85,0,76,0,0,0,0,0,0,0,87,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,91,0,0
dxc,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,66,0,0,0,0,0,0,48
dxc,0,62,0,75,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,66,63,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,69,0,77,0,84,0,0,0,0,0,0,0,0
dxc,78,83,0,77,0,0,0,0,0,0,0,84,85,0,0,0,77,0,0,0,0,0,0,0,0,0,75,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,89,78,0,0,0,0,0,70,59,67,0,0,0,0,0,0,0,0,0
dxc,0,65,0,69,0,0,0,0,0,0,0,59,0,0,0,0,0,0,55,57,0,0,0,0,0,0,0,0,0,0
dxc,70,67,0,0,0,73,0,0,0,0,0,69,69,0,0,0,0,0,0,71,60,66,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,53,0,41,0,0,0,0,0,0,0,0,52,0
dxc,38,52,0,37,0,42,0,0,0,0,0,34,31,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
dxc,53,0,0,0,0,68,70,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,71,76,0,0,0
dxc,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,68,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,59,73,0,0,0,0,0,62,0,0,0,0,0,0,0,0,73,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,77,0,0,0,88,0,0,73,0,0,0,0
dxc,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,70,0,0,0,0,0,83,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,62,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,72,73,0,0,0,0,0,72,0,0,74,0,87,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,86,0,0,91,0,0,0,85,0,0,86,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,76,0,81,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,79,0,0,0,0,81,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,82,0,87,0,0,0,0,0,70,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,74,66,56,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,54,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,65,0,0,70,0,0,0,61,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,76,72,65,76,0,80,0,0,0,0,0,0,0,0,95,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,87,0,0,90,0,0,0,82,0,0,0,91,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,89,76,0,0,0,60,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,63,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,62,68,66,0,0,0,0,48,0,0,0,0,36,0,0,0,38,38,0
